day,hour,weather,is_workday,flow
103,23,晴,0,394
104,0,晴,0,291
104,1,晴,0,184
104,2,晴,0,319
104,3,晴,0,250
104,4,晴,0,264
104,5,雪,0,464
104,6,晴,0,595
104,7,晴,0,1077
104,8,晴,0,1317
104,9,晴,0,1066
104,10,晴,0,712
104,11,晴,0,480
104,12,晴,0,484
104,13,晴,0,246
104,14,雪,0,452
104,15,晴,0,450
104,16,晴,0,653
104,17,雪,0,984
104,18,晴,0,1025
104,19,晴,0,897
104,20,晴,0,766
104,21,晴,0,445
104,22,晴,0,321
104,23,晴,0,444
105,0,晴,1,457
105,1,晴,1,249
105,2,晴,1,432
105,3,晴,1,468
105,4,晴,1,442
105,5,晴,1,425
105,6,雨,1,881
105,7,雪,1,1219
105,8,雪,1,1212
105,9,雨,1,1186
105,10,晴,1,804
105,11,晴,1,591
105,12,晴,1,376
105,13,晴,1,348
105,14,雨,1,523
105,15,雨,1,564
105,16,晴,1,747
105,17,雪,1,1026
105,18,晴,1,1123
105,19,雨,1,1114
105,20,晴,1,873
105,21,晴,1,459
105,22,雨,1,568
105,23,晴,1,404
106,0,晴,1,330
106,1,雨,1,384
106,2,雪,1,295
106,3,晴,1,284
106,4,雪,1,365
106,5,雨,1,503
106,6,晴,1,753
106,7,晴,1,1055
106,8,晴,1,1264
106,9,晴,1,1216
106,10,晴,1,796
106,11,晴,1,592
106,12,晴,1,487
106,13,晴,1,489
106,14,晴,1,570
106,15,晴,1,584
106,16,雨,1,899
106,17,雨,1,1008
106,18,晴,1,1309
106,19,晴,1,934
106,20,晴,1,768
106,21,晴,1,574
106,22,雨,1,622
106,23,晴,1,476
107,0,雨,1,488
107,1,晴,1,231
107,2,晴,1,291
107,3,雨,1,297
107,4,晴,1,264
107,5,雪,1,436
107,6,雨,1,773
107,7,雨,1,1205
107,8,晴,1,1206
107,9,晴,1,1304
107,10,晴,1,926
107,11,晴,1,537
107,12,雨,1,568
107,13,晴,1,457
107,14,晴,1,564
107,15,雨,1,468
107,16,晴,1,805
107,17,晴,1,1013
107,18,晴,1,1084
107,19,晴,1,1040
107,20,晴,1,756
107,21,晴,1,588
107,22,晴,1,652
107,23,晴,1,470
108,0,晴,1,337
108,1,晴,1,240
108,2,雪,1,379
108,3,晴,1,340
108,4,晴,1,278
108,5,晴,1,444
108,6,晴,1,721
108,7,雨,1,1291
108,8,晴,1,1274
108,9,雪,1,1030
108,10,雨,1,838
108,11,晴,1,374
108,12,雪,1,415
108,13,晴,1,579
108,14,晴,1,412
108,15,雨,1,632
108,16,雨,1,840
108,17,雨,1,1170
108,18,晴,1,1106
108,19,雪,1,982
108,20,晴,1,829
108,21,晴,1,664
108,22,晴,1,460
108,23,晴,1,372
109,0,晴,1,248
109,1,晴,1,250
109,2,晴,1,326
109,3,晴,1,373
109,4,雨,1,325
109,5,晴,1,444
109,6,晴,1,897
109,7,雨,1,1072
109,8,晴,1,1290
109,9,雨,1,1170
109,10,晴,1,833
109,11,晴,1,628
109,12,雨,1,477
109,13,雪,1,564
109,14,晴,1,523
109,15,晴,1,479
109,16,晴,1,760
109,17,雪,1,1023
109,18,晴,1,1037
109,19,晴,1,1214
109,20,晴,1,760
109,21,雨,1,733
109,22,晴,1,545
109,23,晴,1,424
110,0,雨,0,163
110,1,雪,0,278
110,2,晴,0,265
110,3,晴,0,199
110,4,雨,0,16
110,5,雨,0,344
110,6,晴,0,854
110,7,晴,0,1185
110,8,晴,0,1246
110,9,晴,0,993
110,10,雨,0,714
110,11,晴,0,419
110,12,雨,0,467
110,13,晴,0,301
110,14,雨,0,433
110,15,晴,0,555
110,16,晴,0,697
110,17,雨,0,877
110,18,晴,0,1208
110,19,雪,0,947
110,20,晴,0,661
110,21,晴,0,524
110,22,雨,0,150
110,23,晴,0,335
111,0,雨,0,222
111,1,晴,0,343
111,2,晴,0,129
111,3,雨,0,285
111,4,晴,0,205
111,5,晴,0,309
111,6,雪,0,623
111,7,晴,0,981
111,8,晴,0,1195
111,9,晴,0,1012
111,10,晴,0,634
111,11,雪,0,320
111,12,晴,0,345
111,13,晴,0,338
111,14,雨,0,465
111,15,晴,0,399
111,16,晴,0,603
111,17,晴,0,1037
111,18,晴,0,1071
111,19,雨,0,978
111,20,晴,0,582
111,21,雪,0,566
111,22,晴,0,410
111,23,晴,0,295
112,0,晴,1,404
112,1,晴,1,334
112,2,晴,1,430
112,3,雪,1,454
112,4,晴,1,334
112,5,晴,1,445
112,6,晴,1,798
112,7,晴,1,1242
112,8,晴,1,1233
112,9,雨,1,1007
112,10,晴,1,778
112,11,雪,1,513
112,12,晴,1,502
112,13,晴,1,615
112,14,晴,1,536
112,15,晴,1,605
112,16,晴,1,944
112,17,雪,1,1026
112,18,晴,1,1149
112,19,晴,1,1049
112,20,晴,1,703
112,21,雨,1,607
112,22,晴,1,429
112,23,晴,1,435
113,0,晴,1,144
113,1,雪,1,325
113,2,晴,1,307
113,3,雨,1,363
113,4,晴,1,572
113,5,晴,1,525
113,6,晴,1,863
113,7,晴,1,988
113,8,晴,1,1346
113,9,晴,1,1172
113,10,晴,1,829
113,11,晴,1,520
113,12,雨,1,528
113,13,晴,1,534
113,14,晴,1,478
113,15,晴,1,613
113,16,雨,1,817
113,17,晴,1,1031
113,18,晴,1,1118
113,19,晴,1,910
113,20,晴,1,737
113,21,晴,1,496
113,22,雨,1,478
113,23,晴,1,531
114,0,晴,1,380
114,1,雨,1,314
114,2,晴,1,285
114,3,晴,1,329
114,4,晴,1,471
114,5,雪,1,285
114,6,晴,1,760
114,7,雨,1,1032
114,8,晴,1,1371
114,9,雨,1,1152
114,10,雪,1,802
114,11,雨,1,512
114,12,雨,1,423
114,13,雨,1,532
114,14,雨,1,506
114,15,晴,1,505
114,16,晴,1,753
114,17,晴,1,1025
114,18,晴,1,1277
114,19,晴,1,1082
114,20,晴,1,742
114,21,雪,1,588
114,22,雨,1,543
114,23,晴,1,501
115,0,晴,1,238
115,1,雪,1,452
115,2,晴,1,526
115,3,晴,1,447
115,4,晴,1,446
115,5,晴,1,402
115,6,雨,1,916
115,7,雨,1,1152
115,8,晴,1,1384
115,9,晴,1,1138
115,10,雪,1,703
115,11,晴,1,572
115,12,雪,1,578
115,13,雨,1,471
115,14,晴,1,530
115,15,晴,1,540
115,16,雨,1,699
115,17,雨,1,818
115,18,晴,1,1034
115,19,晴,1,969
115,20,晴,1,716
115,21,晴,1,665
115,22,晴,1,438
115,23,雪,1,424
116,0,雨,1,498
116,1,晴,1,427
116,2,晴,1,591
116,3,晴,1,401
116,4,晴,1,294
116,5,晴,1,241
116,6,晴,1,819
116,7,晴,1,1265
116,8,晴,1,1243
116,9,晴,1,1164
116,10,晴,1,715
116,11,晴,1,517
116,12,晴,1,489
116,13,晴,1,601
116,14,晴,1,517
116,15,雨,1,596
116,16,晴,1,713
116,17,晴,1,1046
116,18,雪,1,1203
116,19,晴,1,1084
116,20,雪,1,719
116,21,晴,1,588
116,22,晴,1,315
116,23,晴,1,367
117,0,晴,0,251
117,1,雨,0,149
117,2,晴,0,290
117,3,雪,0,236
117,4,晴,0,283
117,5,晴,0,406
117,6,晴,0,673
117,7,晴,0,893
117,8,晴,0,1130
117,9,晴,0,1100
117,10,晴,0,814
117,11,晴,0,442
117,12,雪,0,413
117,13,晴,0,258
117,14,晴,0,447
117,15,雨,0,540
117,16,晴,0,631
117,17,晴,0,1004
117,18,晴,0,1175
117,19,晴,0,913
117,20,晴,0,505
117,21,雪,0,373
117,22,雨,0,437
117,23,晴,0,401
118,0,晴,0,215
118,1,晴,0,119
118,2,雪,0,188
118,3,晴,0,322
118,4,雨,0,388
118,5,晴,0,341
118,6,晴,0,555
118,7,晴,0,1040
118,8,雨,0,1206
118,9,晴,0,989
118,10,雪,0,635
118,11,晴,0,482
118,12,雨,0,464
118,13,晴,0,380
118,14,晴,0,372
118,15,晴,0,465
118,16,晴,0,682
118,17,晴,0,955
118,18,雨,0,1104
118,19,晴,0,891
118,20,雪,0,714
118,21,雨,0,569
118,22,晴,0,415
118,23,晴,0,465
119,0,晴,1,369
119,1,晴,1,270
119,2,晴,1,401
119,3,晴,1,350
119,4,晴,1,424
119,5,晴,1,558
119,6,晴,1,768
119,7,晴,1,1048
119,8,晴,1,1247
119,9,晴,1,1171
119,10,晴,1,841
119,11,雪,1,637
119,12,雨,1,487
119,13,雨,1,513
119,14,雨,1,516
119,15,晴,1,688
119,16,雨,1,721
119,17,晴,1,1000
119,18,雨,1,1166
119,19,雨,1,1129
119,20,晴,1,821
119,21,雨,1,479
119,22,晴,1,415
119,23,雨,1,534
120,0,雪,1,346
120,1,晴,1,209
120,2,晴,1,256
120,3,晴,1,352
120,4,晴,1,568
120,5,晴,1,486
120,6,雨,1,723
120,7,晴,1,1235
120,8,雨,1,1220
120,9,晴,1,1078
120,10,晴,1,903
120,11,晴,1,504
120,12,晴,1,639
120,13,晴,1,343
120,14,晴,1,549
120,15,晴,1,591
120,16,晴,1,836
120,17,雪,1,1059
120,18,雨,1,1220
120,19,晴,1,995
120,20,晴,1,739
120,21,晴,1,688
120,22,晴,1,547
120,23,晴,1,550
121,0,晴,1,371
121,1,晴,1,337
121,2,晴,1,213
121,3,雨,1,449
121,4,晴,1,422
121,5,晴,1,439
121,6,雨,1,732
121,7,晴,1,1187
121,8,晴,1,1232
121,9,晴,1,1174
121,10,晴,1,748
121,11,晴,1,611
121,12,晴,1,620
121,13,晴,1,516
121,14,雨,1,555
121,15,晴,1,720
121,16,晴,1,789
121,17,晴,1,975
121,18,晴,1,1254
121,19,晴,1,1023
121,20,晴,1,884
121,21,雨,1,549
121,22,晴,1,488
121,23,晴,1,542
122,0,雨,1,374
122,1,雨,1,402
122,2,晴,1,318
122,3,晴,1,416
122,4,晴,1,242
122,5,晴,1,394
122,6,晴,1,843
122,7,晴,1,984
122,8,晴,1,1336
122,9,雨,1,1146
122,10,晴,1,741
122,11,晴,1,621
122,12,晴,1,466
122,13,晴,1,561
122,14,晴,1,541
122,15,晴,1,651
122,16,晴,1,926
122,17,晴,1,1075
122,18,雨,1,1289
122,19,晴,1,957
122,20,晴,1,806
122,21,晴,1,407
122,22,雨,1,566
122,23,雨,1,414
123,0,晴,1,415
123,1,晴,1,447
123,2,雨,1,397
123,3,雨,1,213
123,4,晴,1,333
123,5,雨,1,284
123,6,雪,1,955
123,7,雪,1,1168
123,8,晴,1,1361
123,9,雨,1,1044
123,10,雨,1,728
123,11,晴,1,570
123,12,晴,1,592
123,13,晴,1,443
123,14,雨,1,665
123,15,晴,1,458
123,16,晴,1,743
123,17,晴,1,1154
123,18,雪,1,1121
123,19,晴,1,1009
123,20,雪,1,771
123,21,雨,1,496
123,22,晴,1,384
123,23,晴,1,445
124,0,晴,0,348
124,1,晴,0,235
124,2,雪,0,169
124,3,晴,0,173
124,4,晴,0,337
124,5,雪,0,280
124,6,雪,0,729
124,7,晴,0,998
124,8,晴,0,1226
124,9,晴,0,1096
124,10,晴,0,774
124,11,晴,0,412
124,12,雪,0,402
124,13,晴,0,363
124,14,晴,0,503
124,15,雨,0,400
124,16,雪,0,690
124,17,晴,0,973
124,18,雨,0,1033
124,19,晴,0,816
124,20,晴,0,607
124,21,晴,0,450
124,22,晴,0,393
124,23,晴,0,375
125,0,晴,0,301
125,1,晴,0,314
125,2,晴,0,335
125,3,晴,0,194
125,4,晴,0,255
125,5,晴,0,449
125,6,晴,0,681
125,7,晴,0,1171
125,8,雪,0,1158
125,9,晴,0,1066
125,10,晴,0,749
125,11,晴,0,472
125,12,晴,0,382
125,13,晴,0,320
125,14,晴,0,384
125,15,晴,0,369
125,16,晴,0,744
125,17,晴,0,827
125,18,雪,0,1049
125,19,雪,0,960
125,20,雪,0,662
125,21,晴,0,408
125,22,晴,0,437
125,23,雪,0,301
126,0,晴,1,366
126,1,晴,1,292
126,2,雨,1,243
126,3,晴,1,328
126,4,雨,1,434
126,5,晴,1,372
126,6,晴,1,849
126,7,雪,1,1118
126,8,晴,1,1221
126,9,晴,1,1091
126,10,晴,1,780
126,11,雨,1,391
126,12,雨,1,398
126,13,晴,1,469
126,14,晴,1,407
126,15,晴,1,637
126,16,晴,1,791
126,17,晴,1,1073
126,18,晴,1,1144
126,19,晴,1,968
126,20,晴,1,774
126,21,晴,1,635
126,22,雪,1,672
126,23,晴,1,592
127,0,晴,1,457
127,1,晴,1,430
127,2,晴,1,337
127,3,晴,1,282
127,4,雪,1,206
127,5,雨,1,412
127,6,晴,1,870
127,7,雨,1,1076
127,8,晴,1,1306
127,9,雨,1,1076
127,10,晴,1,827
127,11,晴,1,560
127,12,雨,1,305
127,13,晴,1,399
127,14,雨,1,562
127,15,晴,1,403
127,16,雨,1,760
127,17,晴,1,1092
127,18,雪,1,1090
127,19,晴,1,1122
127,20,雨,1,870
127,21,晴,1,477
127,22,晴,1,462
127,23,晴,1,512
128,0,晴,1,476
128,1,雨,1,317
128,2,雨,1,408
128,3,雨,1,356
128,4,雨,1,314
128,5,晴,1,293
128,6,晴,1,731
128,7,晴,1,1060
128,8,雪,1,1443
128,9,雪,1,1191
128,10,晴,1,760
128,11,晴,1,593
128,12,雨,1,459
128,13,晴,1,600
128,14,晴,1,459
128,15,雨,1,511
128,16,晴,1,759
128,17,雨,1,933
128,18,晴,1,1182
128,19,雨,1,993
128,20,晴,1,794
128,21,晴,1,677
128,22,晴,1,510
128,23,晴,1,510
129,0,晴,1,401
129,1,晴,1,219
129,2,晴,1,309
129,3,晴,1,409
129,4,晴,1,454
129,5,晴,1,486
129,6,晴,1,910
129,7,晴,1,1063
129,8,晴,1,1384
129,9,晴,1,1120
129,10,雪,1,647
129,11,晴,1,334
129,12,雨,1,546
129,13,雪,1,482
129,14,雪,1,674
129,15,雨,1,592
129,16,晴,1,723
129,17,晴,1,1052
129,18,晴,1,1161
129,19,晴,1,955
129,20,晴,1,758
129,21,晴,1,509
129,22,晴,1,580
129,23,雨,1,664
130,0,晴,1,319
130,1,晴,1,470
130,2,晴,1,228
130,3,晴,1,427
130,4,晴,1,382
130,5,晴,1,474
130,6,晴,1,887
130,7,晴,1,1148
130,8,晴,1,1184
130,9,晴,1,1177
130,10,晴,1,833
130,11,晴,1,558
130,12,雨,1,501
130,13,晴,1,564
130,14,晴,1,527
130,15,晴,1,540
130,16,雪,1,765
130,17,雨,1,961
130,18,晴,1,1137
130,19,晴,1,1042
130,20,晴,1,750
130,21,晴,1,587
130,22,晴,1,508
130,23,雨,1,401
131,0,雨,0,369
131,1,晴,0,338
131,2,雪,0,278
131,3,晴,0,213
131,4,雪,0,340
131,5,晴,0,400
131,6,晴,0,800
131,7,晴,0,1069
131,8,雪,0,1174
131,9,雨,0,1066
131,10,晴,0,539
131,11,晴,0,452
131,12,雨,0,556
131,13,晴,0,305
131,14,雨,0,278
131,15,晴,0,450
131,16,晴,0,635
131,17,雨,0,1015
131,18,晴,0,1119
131,19,雨,0,944
131,20,晴,0,530
131,21,晴,0,474
131,22,雨,0,354
131,23,雪,0,459
132,0,晴,0,253
132,1,晴,0,58
132,2,晴,0,352
132,3,晴,0,0
132,4,雨,0,177
132,5,雨,0,344
132,6,雪,0,682
132,7,晴,0,1063
132,8,晴,0,1153
132,9,晴,0,964
132,10,晴,0,677
132,11,晴,0,598
132,12,晴,0,320
132,13,晴,0,405
132,14,晴,0,435
132,15,雪,0,484
132,16,雪,0,614
132,17,晴,0,915
132,18,雨,0,1087
132,19,晴,0,943
132,20,晴,0,495
132,21,晴,0,517
132,22,晴,0,442
132,23,晴,0,469
133,0,雨,1,205
133,1,晴,1,371
133,2,晴,1,339
133,3,雨,1,363
133,4,雨,1,347
133,5,雪,1,465
133,6,晴,1,744
133,7,晴,1,1128
133,8,雨,1,1170
133,9,晴,1,1093
133,10,晴,1,768
133,11,晴,1,391
133,12,晴,1,522
133,13,晴,1,529
133,14,晴,1,482
133,15,晴,1,631
133,16,雨,1,860
133,17,晴,1,1201
133,18,晴,1,1100
133,19,晴,1,1086
133,20,晴,1,766
133,21,雨,1,569
133,22,雨,1,413
133,23,雪,1,499
134,0,晴,1,168
134,1,晴,1,333
134,2,晴,1,217
134,3,雨,1,310
134,4,晴,1,441
134,5,晴,1,380
134,6,雪,1,641
134,7,晴,1,1143
134,8,晴,1,1241
134,9,雪,1,1280
134,10,晴,1,669
134,11,雨,1,811
134,12,晴,1,468
134,13,雨,1,453
134,14,晴,1,400
134,15,雨,1,602
134,16,雪,1,582
134,17,晴,1,1067
134,18,晴,1,1267
134,19,晴,1,943
134,20,雪,1,885
134,21,晴,1,505
134,22,晴,1,486
134,23,晴,1,365
135,0,雨,1,336
135,1,晴,1,385
135,2,晴,1,249
135,3,雨,1,365
135,4,雪,1,394
135,5,晴,1,489
135,6,晴,1,788
135,7,晴,1,1218
135,8,晴,1,1196
135,9,雪,1,1149
135,10,晴,1,731
135,11,晴,1,605
135,12,晴,1,518
135,13,晴,1,437
135,14,晴,1,501
135,15,晴,1,506
135,16,雪,1,904
135,17,晴,1,1093
135,18,晴,1,1348
135,19,晴,1,969
135,20,雨,1,616
135,21,晴,1,597
135,22,晴,1,537
135,23,晴,1,554
136,0,晴,1,403
136,1,晴,1,491
136,2,晴,1,403
136,3,雪,1,263
136,4,晴,1,248
136,5,晴,1,583
136,6,晴,1,789
136,7,晴,1,1227
136,8,晴,1,1228
136,9,晴,1,1173
136,10,晴,1,722
136,11,晴,1,387
136,12,晴,1,601
136,13,晴,1,402
136,14,晴,1,402
136,15,晴,1,559
136,16,晴,1,744
136,17,晴,1,1062
136,18,晴,1,1226
136,19,晴,1,973
136,20,晴,1,648
136,21,雨,1,672
136,22,晴,1,575
136,23,晴,1,399
137,0,晴,1,217
137,1,晴,1,314
137,2,雨,1,238
137,3,晴,1,312
137,4,晴,1,421
137,5,晴,1,416
137,6,晴,1,882
137,7,晴,1,1092
137,8,晴,1,1381
137,9,晴,1,1080
137,10,雨,1,594
137,11,晴,1,609
137,12,晴,1,355
137,13,晴,1,448
137,14,晴,1,307
137,15,晴,1,565
137,16,晴,1,765
137,17,雨,1,1082
137,18,晴,1,1067
137,19,晴,1,961
137,20,雨,1,725
137,21,晴,1,612
137,22,晴,1,525
137,23,雪,1,416
138,0,晴,0,329
138,1,雪,0,120
138,2,雨,0,270
138,3,雨,0,179
138,4,晴,0,324
138,5,晴,0,280
138,6,晴,0,925
138,7,雨,0,1045
138,8,晴,0,1308
138,9,晴,0,1166
138,10,晴,0,666
138,11,晴,0,468
138,12,晴,0,513
138,13,雨,0,402
138,14,雨,0,325
138,15,晴,0,336
138,16,晴,0,668
138,17,雪,0,893
138,18,晴,0,1156
138,19,雨,0,902
138,20,雪,0,796
138,21,晴,0,395
138,22,晴,0,305
138,23,晴,0,383
139,0,晴,0,298
139,1,晴,0,313
139,2,晴,0,250
139,3,雨,0,396
139,4,雪,0,255
139,5,晴,0,304
139,6,晴,0,717
139,7,雨,0,926
139,8,雪,0,1281
139,9,晴,0,1120
139,10,晴,0,701
139,11,晴,0,401
139,12,晴,0,427
139,13,晴,0,542
139,14,晴,0,452
139,15,雨,0,534
139,16,晴,0,732
139,17,晴,0,847
139,18,晴,0,1077
139,19,晴,0,996
139,20,晴,0,537
139,21,晴,0,565
139,22,晴,0,297
139,23,晴,0,355
140,0,晴,1,437
140,1,晴,1,334
140,2,晴,1,361
140,3,晴,1,508
140,4,雨,1,437
140,5,雨,1,423
140,6,晴,1,663
140,7,雪,1,1200
140,8,晴,1,1291
140,9,晴,1,1099
140,10,晴,1,790
140,11,晴,1,551
140,12,晴,1,456
140,13,晴,1,461
140,14,晴,1,463
140,15,晴,1,491
140,16,晴,1,804
140,17,雨,1,1103
140,18,雨,1,1177
140,19,晴,1,1209
140,20,晴,1,861
140,21,晴,1,619
140,22,晴,1,581
140,23,晴,1,393
141,0,雨,1,444
141,1,晴,1,294
141,2,雨,1,491
141,3,晴,1,574
141,4,雨,1,550
141,5,晴,1,482
141,6,晴,1,855
141,7,晴,1,1189
141,8,晴,1,1272
141,9,晴,1,1165
141,10,雪,1,727
141,11,晴,1,723
141,12,晴,1,573
141,13,晴,1,605
141,14,晴,1,517
141,15,雨,1,535
141,16,晴,1,653
141,17,晴,1,992
141,18,晴,1,1189
141,19,雪,1,1106
141,20,晴,1,789
141,21,晴,1,593
141,22,晴,1,569
141,23,晴,1,491
142,0,晴,1,406
142,1,晴,1,368
142,2,晴,1,364
142,3,晴,1,293
142,4,雨,1,337
142,5,晴,1,284
142,6,晴,1,724
142,7,晴,1,1208
142,8,晴,1,1239
142,9,晴,1,1153
142,10,晴,1,726
142,11,雨,1,654
142,12,雨,1,551
142,13,晴,1,404
142,14,晴,1,588
142,15,晴,1,675
142,16,晴,1,691
142,17,雨,1,1024
142,18,晴,1,1119
142,19,晴,1,1111
142,20,晴,1,759
142,21,晴,1,575
142,22,晴,1,341
142,23,雪,1,489
143,0,晴,1,456
143,1,晴,1,526
143,2,晴,1,453
143,3,晴,1,420
143,4,雪,1,325
143,5,晴,1,385
143,6,晴,1,736
143,7,晴,1,1095
143,8,雨,1,1264
143,9,晴,1,1174
143,10,晴,1,675
143,11,晴,1,554
143,12,晴,1,359
143,13,晴,1,574
143,14,晴,1,483
143,15,雨,1,710
143,16,雪,1,814
143,17,晴,1,891
143,18,晴,1,1092
143,19,雨,1,1013
143,20,晴,1,936
143,21,晴,1,498
143,22,晴,1,528
143,23,晴,1,585
144,0,晴,1,455
144,1,晴,1,338
144,2,雨,1,266
144,3,晴,1,350
144,4,晴,1,443
144,5,晴,1,487
144,6,晴,1,650
144,7,晴,1,996
144,8,晴,1,1181
144,9,雪,1,1204
144,10,晴,1,693
144,11,晴,1,474
144,12,雨,1,521
144,13,晴,1,580
144,14,晴,1,639
144,15,晴,1,476
144,16,晴,1,930
144,17,雨,1,896
144,18,晴,1,1159
144,19,晴,1,1090
144,20,晴,1,670
144,21,晴,1,548
144,22,雨,1,475
144,23,雨,1,270
145,0,雨,0,113
145,1,雨,0,244
145,2,晴,0,192
145,3,雨,0,181
145,4,晴,0,228
145,5,晴,0,437
145,6,雨,0,775
145,7,晴,0,833
145,8,晴,0,1263
145,9,晴,0,933
145,10,晴,0,835
145,11,雨,0,399
145,12,晴,0,467
145,13,雨,0,367
145,14,雨,0,444
145,15,雨,0,441
145,16,晴,0,559
145,17,晴,0,877
145,18,晴,0,955
145,19,晴,0,1032
145,20,晴,0,718
145,21,晴,0,495
145,22,晴,0,440
145,23,雨,0,322
146,0,雪,0,262
146,1,晴,0,198
146,2,雨,0,412
146,3,雨,0,280
146,4,晴,0,202
146,5,晴,0,303
146,6,晴,0,688
146,7,雨,0,986
146,8,雪,0,1116
146,9,雪,0,1056
146,10,晴,0,759
146,11,雨,0,556
146,12,晴,0,467
146,13,晴,0,321
146,14,晴,0,466
146,15,晴,0,526
146,16,雨,0,693
146,17,晴,0,1024
146,18,晴,0,1042
146,19,晴,0,917
146,20,晴,0,727
146,21,晴,0,466
146,22,雨,0,363
146,23,雪,0,424
147,0,晴,1,454
147,1,晴,1,294
147,2,晴,1,516
147,3,晴,1,288
147,4,晴,1,352
147,5,晴,1,557
147,6,晴,1,793
147,7,雨,1,1201
147,8,雨,1,1185
147,9,晴,1,1085
147,10,雨,1,805
147,11,雨,1,460
147,12,晴,1,412
147,13,晴,1,560
147,14,雨,1,490
147,15,雨,1,534
147,16,晴,1,722
147,17,晴,1,1189
147,18,雨,1,1277
147,19,晴,1,1095
147,20,晴,1,748
147,21,晴,1,447
147,22,晴,1,511
147,23,晴,1,473
148,0,晴,1,211
148,1,晴,1,502
148,2,雨,1,422
148,3,晴,1,392
148,4,晴,1,219
148,5,晴,1,528
148,6,晴,1,764
148,7,晴,1,1086
148,8,晴,1,1331
148,9,雨,1,1134
148,10,晴,1,962
148,11,雪,1,473
148,12,晴,1,494
148,13,晴,1,395
148,14,雨,1,411
148,15,晴,1,608
148,16,雨,1,757
148,17,晴,1,1170
148,18,雪,1,1122
148,19,晴,1,1183
148,20,雨,1,704
148,21,晴,1,531
148,22,晴,1,442
148,23,晴,1,525
149,0,晴,1,409
149,1,晴,1,293
149,2,雪,1,468
149,3,晴,1,268
149,4,晴,1,368
149,5,晴,1,476
149,6,晴,1,871
149,7,晴,1,1231
149,8,雪,1,1281
149,9,晴,1,1166
149,10,晴,1,840
149,11,晴,1,515
149,12,晴,1,497
149,13,晴,1,421
149,14,晴,1,473
149,15,晴,1,561
149,16,晴,1,798
149,17,雨,1,1005
149,18,晴,1,1276
149,19,晴,1,933
149,20,晴,1,722
149,21,雪,1,526
149,22,晴,1,585
149,23,晴,1,475
150,0,晴,1,308
150,1,晴,1,250
150,2,晴,1,399
150,3,晴,1,216
150,4,晴,1,417
150,5,晴,1,423
150,6,晴,1,749
150,7,晴,1,1093
150,8,晴,1,1273
150,9,雨,1,1095
150,10,晴,1,628
150,11,晴,1,663
150,12,晴,1,423
150,13,雨,1,420
150,14,雨,1,490
150,15,晴,1,634
150,16,晴,1,776
150,17,晴,1,965
150,18,晴,1,1312
150,19,晴,1,1026
150,20,晴,1,903
150,21,雨,1,608
150,22,晴,1,550
150,23,晴,1,438
151,0,晴,1,210
151,1,晴,1,276
151,2,晴,1,413
151,3,雨,1,365
151,4,雪,1,263
151,5,雨,1,577
151,6,晴,1,798
151,7,雨,1,1139
151,8,晴,1,1345
151,9,晴,1,1067
151,10,雨,1,898
151,11,晴,1,457
151,12,晴,1,561
151,13,雨,1,706
151,14,晴,1,364
151,15,晴,1,460
151,16,晴,1,829
151,17,雨,1,905
151,18,晴,1,1240
151,19,晴,1,1046
151,20,晴,1,803
151,21,雨,1,520
151,22,晴,1,495
151,23,雨,1,506
152,0,雨,0,320
152,1,晴,0,168
152,2,晴,0,207
152,3,晴,0,212
152,4,晴,0,4
152,5,晴,0,429
152,6,晴,0,569
152,7,晴,0,1148
152,8,雨,0,1249
152,9,晴,0,1057
152,10,晴,0,615
152,11,晴,0,536
152,12,晴,0,403
152,13,雪,0,412
152,14,雨,0,545
152,15,晴,0,454
152,16,雨,0,770
152,17,晴,0,918
152,18,雪,0,860
152,19,雨,0,857
152,20,雨,0,553
152,21,晴,0,491
152,22,雪,0,471
152,23,晴,0,448
153,0,晴,0,333
153,1,晴,0,287
153,2,雨,0,139
153,3,晴,0,269
153,4,晴,0,212
153,5,晴,0,337
153,6,雨,0,665
153,7,晴,0,982
153,8,晴,0,1175
153,9,雨,0,1146
153,10,晴,0,531
153,11,雨,0,384
153,12,晴,0,323
153,13,晴,0,371
153,14,晴,0,454
153,15,晴,0,259
153,16,晴,0,621
153,17,晴,0,997
153,18,雪,0,1177
153,19,晴,0,809
153,20,晴,0,730
153,21,雨,0,528
153,22,晴,0,502
153,23,雪,0,388
154,0,晴,1,360
154,1,晴,1,406
154,2,晴,1,354
154,3,晴,1,221
154,4,晴,1,277
154,5,晴,1,422
154,6,雨,1,915
154,7,晴,1,1155
154,8,晴,1,1234
154,9,晴,1,1063
154,10,晴,1,737
154,11,雪,1,556
154,12,晴,1,492
154,13,晴,1,475
154,14,晴,1,487
154,15,晴,1,446
154,16,晴,1,631
154,17,晴,1,997
154,18,晴,1,1100
154,19,晴,1,1019
154,20,晴,1,810
154,21,晴,1,660
154,22,晴,1,564
154,23,晴,1,494
155,0,晴,1,387
155,1,晴,1,340
155,2,雪,1,327
155,3,雨,1,390
155,4,雪,1,332
155,5,晴,1,307
155,6,晴,1,758
155,7,晴,1,984
155,8,雨,1,1260
155,9,晴,1,1142
155,10,晴,1,805
155,11,雪,1,577
155,12,雨,1,493
155,13,晴,1,516
155,14,晴,1,551
155,15,晴,1,534
155,16,晴,1,657
155,17,晴,1,1062
155,18,晴,1,1111
155,19,雪,1,967
155,20,晴,1,819
155,21,晴,1,588
155,22,晴,1,617
155,23,晴,1,576
